activity_id,tenant_id,activity_type,activity_date,outcome,days_to_renewal
act_02214,ten_313,qbr_completed,2024-03-26,neutral,115
act_02215,ten_313,support_ticket,2024-03-31,neutral,110
act_02216,ten_313,email_sent,2024-02-20,neutral,150
act_02217,ten_313,qbr_completed,2024-01-27,no_response,174
act_02218,ten_313,qbr_completed,2024-05-20,positive,60
act_02219,ten_313,email_sent,2024-05-31,negative,49
act_02220,ten_314,call_completed,2024-04-17,neutral,-54
act_02221,ten_314,qbr_completed,2024-02-23,no_response,0
act_02222,ten_314,email_sent,2024-06-23,neutral,-121
act_02223,ten_314,email_sent,2024-05-08,no_response,-75
act_02224,ten_314,meeting_held,2024-05-01,no_response,-68
act_02225,ten_314,meeting_held,2024-03-01,positive,-7
act_02226,ten_314,qbr_completed,2024-05-23,neutral,-90
act_02227,ten_314,meeting_held,2024-01-16,negative,38
act_02228,ten_314,qbr_completed,2024-03-21,no_response,-27
act_02229,ten_315,support_ticket,2024-02-27,positive,227
act_02230,ten_315,qbr_completed,2024-06-09,positive,124
act_02231,ten_316,meeting_held,2024-01-03,neutral,42
act_02232,ten_316,meeting_held,2024-02-15,neutral,-1
act_02233,ten_316,email_sent,2024-04-05,positive,-51
act_02234,ten_316,email_sent,2024-06-29,neutral,-136
act_02235,ten_317,meeting_held,2024-02-25,negative,83
act_02236,ten_317,call_completed,2024-01-21,positive,118
act_02237,ten_317,email_sent,2024-03-27,no_response,52
act_02238,ten_317,call_completed,2024-01-14,positive,125
act_02239,ten_317,support_ticket,2024-03-06,no_response,73
act_02240,ten_317,qbr_completed,2024-01-12,neutral,127
act_02241,ten_318,qbr_completed,2024-06-14,neutral,-125
act_02242,ten_318,email_sent,2024-05-02,positive,-82
act_02243,ten_318,email_sent,2024-04-18,neutral,-68
act_02244,ten_318,support_ticket,2024-01-15,positive,26
act_02245,ten_319,email_sent,2024-04-18,positive,-53
act_02246,ten_319,meeting_held,2024-04-22,positive,-57
act_02247,ten_319,email_sent,2024-01-07,negative,49
act_02248,ten_319,support_ticket,2024-01-03,neutral,53
act_02249,ten_319,support_ticket,2024-05-13,neutral,-78
act_02250,ten_319,qbr_completed,2024-01-02,negative,54
act_02251,ten_319,email_sent,2024-06-17,positive,-113
act_02252,ten_319,meeting_held,2024-05-14,positive,-79
act_02253,ten_319,meeting_held,2024-04-21,positive,-56
act_02254,ten_319,support_ticket,2024-03-25,neutral,-29
act_02255,ten_319,support_ticket,2024-03-08,positive,-12
act_02256,ten_319,call_completed,2024-01-17,positive,39
act_02257,ten_320,support_ticket,2024-05-20,neutral,29
act_02258,ten_320,qbr_completed,2024-03-26,negative,84
act_02259,ten_320,meeting_held,2024-06-17,no_response,1
act_02260,ten_320,qbr_completed,2024-01-23,positive,147
act_02261,ten_320,support_ticket,2024-04-05,positive,74
act_02262,ten_320,meeting_held,2024-06-22,positive,-4
act_02263,ten_320,support_ticket,2024-01-24,neutral,146
act_02264,ten_320,call_completed,2024-04-11,positive,68
act_02265,ten_320,support_ticket,2024-06-21,neutral,-3
act_02266,ten_320,email_sent,2024-05-30,neutral,19
act_02267,ten_320,call_completed,2024-05-13,neutral,36
act_02268,ten_320,qbr_completed,2024-03-19,neutral,91
act_02269,ten_320,email_sent,2024-05-28,neutral,21
act_02270,ten_321,support_ticket,2024-02-03,neutral,323
act_02271,ten_321,meeting_held,2024-03-07,positive,290
act_02272,ten_321,call_completed,2024-04-13,no_response,253
act_02273,ten_321,email_sent,2024-01-14,positive,343
act_02274,ten_322,call_completed,2024-04-19,neutral,247
act_02275,ten_322,call_completed,2024-04-12,neutral,254
act_02276,ten_322,meeting_held,2024-05-21,negative,215
act_02277,ten_322,qbr_completed,2024-01-15,no_response,342
act_02278,ten_322,email_sent,2024-02-06,no_response,320
act_02279,ten_322,meeting_held,2024-02-07,positive,319
act_02280,ten_322,email_sent,2024-08-31,no_response,113
act_02281,ten_322,meeting_held,2024-02-22,neutral,304
act_02282,ten_323,support_ticket,2024-01-15,positive,45
act_02283,ten_323,call_completed,2024-03-31,neutral,-31
act_02284,ten_323,email_sent,2024-04-11,positive,-42
act_02285,ten_323,meeting_held,2024-06-23,neutral,-115
act_02286,ten_323,meeting_held,2024-03-15,neutral,-15
act_02287,ten_323,email_sent,2024-04-03,neutral,-34
act_02288,ten_323,qbr_completed,2024-05-22,positive,-83
act_02289,ten_323,meeting_held,2024-05-05,neutral,-66
act_02290,ten_323,meeting_held,2024-02-15,no_response,14
act_02291,ten_323,support_ticket,2024-05-02,neutral,-63
act_02292,ten_323,email_sent,2024-04-21,negative,-52
act_02293,ten_323,email_sent,2024-01-10,positive,50
act_02294,ten_323,email_sent,2024-06-23,positive,-115
act_02295,ten_323,email_sent,2024-03-17,positive,-17
act_02296,ten_323,support_ticket,2024-03-17,neutral,-17
act_02297,ten_323,support_ticket,2024-05-24,positive,-85
act_02298,ten_324,call_completed,2024-03-19,positive,159
act_02299,ten_324,email_sent,2024-01-22,positive,216
act_02300,ten_324,qbr_completed,2024-02-13,positive,194
act_02301,ten_324,call_completed,2024-02-23,neutral,184
act_02302,ten_324,call_completed,2024-03-20,positive,158
act_02303,ten_324,call_completed,2024-03-05,positive,173
act_02304,ten_325,call_completed,2024-06-04,positive,55
act_02305,ten_325,meeting_held,2024-01-22,positive,189
act_02306,ten_325,meeting_held,2024-04-21,neutral,99
act_02307,ten_325,meeting_held,2024-04-03,positive,117
act_02308,ten_326,email_sent,2024-04-03,no_response,124
act_02309,ten_326,qbr_completed,2024-04-01,positive,126
act_02310,ten_326,email_sent,2024-05-26,neutral,71
act_02311,ten_326,qbr_completed,2024-05-20,positive,77
act_02312,ten_326,support_ticket,2024-04-28,negative,99
act_02313,ten_326,qbr_completed,2024-05-20,positive,77
act_02314,ten_327,meeting_held,2024-05-22,positive,213
act_02315,ten_327,meeting_held,2024-03-09,positive,287
act_02316,ten_327,support_ticket,2024-01-03,positive,353
act_02317,ten_327,qbr_completed,2024-03-02,neutral,294
act_02318,ten_327,email_sent,2024-05-12,positive,223
act_02319,ten_327,call_completed,2024-03-20,positive,276
act_02320,ten_327,qbr_completed,2024-02-04,neutral,321
act_02321,ten_327,qbr_completed,2024-02-27,neutral,298
act_02322,ten_327,email_sent,2024-01-20,neutral,336
act_02323,ten_328,call_completed,2024-04-17,negative,198
act_02324,ten_328,email_sent,2024-04-18,negative,197
act_02325,ten_328,meeting_held,2024-03-18,positive,228
act_02326,ten_328,meeting_held,2024-02-06,positive,269
act_02327,ten_328,support_ticket,2024-07-24,no_response,100
act_02328,ten_328,call_completed,2024-07-24,neutral,100
act_02329,ten_328,support_ticket,2024-01-14,negative,292
act_02330,ten_328,meeting_held,2024-03-24,neutral,222
act_02331,ten_328,qbr_completed,2024-04-18,neutral,197
act_02332,ten_328,call_completed,2024-05-29,positive,156
act_02333,ten_329,call_completed,2024-01-17,neutral,273
act_02334,ten_329,meeting_held,2024-05-11,positive,158
act_02335,ten_330,email_sent,2024-01-20,neutral,-13
act_02336,ten_330,email_sent,2024-03-13,negative,-66
act_02337,ten_330,qbr_completed,2024-02-23,neutral,-47
act_02338,ten_330,meeting_held,2024-01-24,neutral,-17
act_02339,ten_330,call_completed,2024-02-02,positive,-26
act_02340,ten_330,support_ticket,2024-01-09,positive,-2
act_02341,ten_330,support_ticket,2024-06-19,no_response,-164
act_02342,ten_330,call_completed,2024-04-11,neutral,-95
act_02343,ten_330,meeting_held,2024-02-19,neutral,-43
act_02344,ten_330,email_sent,2024-02-17,neutral,-41
act_02345,ten_330,call_completed,2024-05-09,positive,-123
act_02346,ten_331,support_ticket,2024-01-16,neutral,333
act_02347,ten_331,call_completed,2024-04-23,no_response,235
act_02348,ten_331,support_ticket,2024-06-20,neutral,177
act_02349,ten_331,call_completed,2024-06-03,neutral,194
act_02350,ten_332,support_ticket,2024-03-20,positive,-35
act_02351,ten_332,email_sent,2024-01-13,positive,32
act_02352,ten_332,meeting_held,2024-06-17,positive,-124
act_02353,ten_332,call_completed,2024-06-10,neutral,-117
act_02354,ten_332,qbr_completed,2024-02-23,positive,-9
act_02355,ten_332,call_completed,2024-06-30,neutral,-137
act_02356,ten_332,email_sent,2024-03-17,neutral,-32
act_02357,ten_333,meeting_held,2024-05-20,no_response,108
act_02358,ten_333,meeting_held,2024-05-31,no_response,97
act_02359,ten_333,qbr_completed,2024-03-19,neutral,170
act_02360,ten_333,email_sent,2024-05-19,negative,109
act_02361,ten_333,qbr_completed,2024-03-22,positive,167
act_02362,ten_333,call_completed,2024-01-23,no_response,226
act_02363,ten_334,qbr_completed,2024-06-05,no_response,208
act_02364,ten_335,call_completed,2024-02-11,neutral,224
act_02365,ten_335,qbr_completed,2024-03-07,positive,199
act_02366,ten_335,meeting_held,2024-04-18,neutral,157
act_02367,ten_335,call_completed,2024-01-15,no_response,251
act_02368,ten_335,email_sent,2024-04-06,no_response,169
act_02369,ten_335,qbr_completed,2024-05-15,neutral,130
act_02370,ten_335,support_ticket,2024-01-18,positive,248
act_02371,ten_335,call_completed,2024-04-21,positive,154
act_02372,ten_335,meeting_held,2024-01-23,positive,243
act_02373,ten_335,qbr_completed,2024-01-14,neutral,252
act_02374,ten_335,meeting_held,2024-01-13,positive,253
act_02375,ten_336,email_sent,2024-02-08,positive,170
act_02376,ten_336,email_sent,2024-01-02,positive,207
act_02377,ten_336,email_sent,2024-02-21,positive,157
act_02378,ten_336,call_completed,2024-01-24,no_response,185
act_02379,ten_336,meeting_held,2024-02-17,positive,161
act_02380,ten_336,call_completed,2024-03-19,positive,130
act_02381,ten_336,call_completed,2024-05-19,positive,69
act_02382,ten_336,qbr_completed,2024-02-13,positive,165
act_02383,ten_336,call_completed,2024-02-24,no_response,154
act_02384,ten_336,email_sent,2024-03-15,positive,134
act_02385,ten_336,email_sent,2024-05-10,positive,78
act_02386,ten_337,qbr_completed,2024-05-27,neutral,-45
act_02387,ten_337,qbr_completed,2024-01-16,positive,87
act_02388,ten_338,meeting_held,2024-05-29,positive,-116
act_02389,ten_338,qbr_completed,2024-02-18,positive,-15
act_02390,ten_338,email_sent,2024-03-26,neutral,-52
act_02391,ten_338,call_completed,2024-04-06,positive,-63
act_02392,ten_338,qbr_completed,2024-02-11,no_response,-8
act_02393,ten_338,support_ticket,2024-06-08,no_response,-126
act_02394,ten_339,call_completed,2024-06-28,positive,72
act_02395,ten_339,meeting_held,2024-04-03,neutral,158
act_02396,ten_339,email_sent,2024-04-09,neutral,152
act_02397,ten_339,meeting_held,2024-04-19,negative,142
act_02398,ten_339,support_ticket,2024-06-15,negative,85
act_02399,ten_340,call_completed,2024-02-03,positive,202
act_02400,ten_340,meeting_held,2024-06-26,positive,58
act_02401,ten_340,call_completed,2024-01-17,positive,219
act_02402,ten_340,qbr_completed,2024-05-11,positive,104
act_02403,ten_340,call_completed,2024-02-12,positive,193
act_02404,ten_340,call_completed,2024-05-28,neutral,87
act_02405,ten_340,call_completed,2024-05-19,neutral,96
act_02406,ten_340,qbr_completed,2024-01-09,no_response,227
act_02407,ten_340,support_ticket,2024-05-04,positive,111
act_02408,ten_340,meeting_held,2024-02-19,no_response,186
act_02409,ten_341,meeting_held,2024-03-29,no_response,35
act_02410,ten_341,support_ticket,2024-05-23,neutral,-20
act_02411,ten_341,call_completed,2024-05-23,positive,-20
act_02412,ten_341,qbr_completed,2024-02-22,neutral,71
act_02413,ten_341,support_ticket,2024-03-01,positive,63
act_02414,ten_341,qbr_completed,2024-01-07,positive,117
act_02415,ten_341,email_sent,2024-02-03,neutral,90
act_02416,ten_341,qbr_completed,2024-05-03,negative,0
act_02417,ten_341,call_completed,2024-05-19,negative,-16
act_02418,ten_341,meeting_held,2024-01-31,positive,93
act_02419,ten_341,qbr_completed,2024-04-20,neutral,13
act_02420,ten_342,qbr_completed,2024-03-28,positive,-16
act_02421,ten_342,email_sent,2024-05-16,neutral,-65
act_02422,ten_342,qbr_completed,2024-01-19,positive,53
act_02423,ten_342,call_completed,2024-02-20,positive,21
act_02424,ten_342,support_ticket,2024-05-29,neutral,-78
act_02425,ten_342,meeting_held,2024-02-18,positive,23
act_02426,ten_342,email_sent,2024-05-14,neutral,-63
act_02427,ten_342,email_sent,2024-04-09,positive,-28
act_02428,ten_342,call_completed,2024-01-12,neutral,60
act_02429,ten_343,support_ticket,2024-06-23,neutral,-102
act_02430,ten_343,qbr_completed,2024-03-11,positive,2
act_02431,ten_343,support_ticket,2024-03-02,positive,11
act_02432,ten_343,support_ticket,2024-05-15,positive,-63
act_02433,ten_343,email_sent,2024-02-29,positive,13
act_02434,ten_343,support_ticket,2024-02-13,positive,29
act_02435,ten_343,support_ticket,2024-06-17,positive,-96
act_02436,ten_343,qbr_completed,2024-03-01,positive,12
act_02437,ten_343,meeting_held,2024-04-27,neutral,-45
act_02438,ten_343,meeting_held,2024-05-09,positive,-57
act_02439,ten_344,support_ticket,2024-04-29,positive,-19
act_02440,ten_344,call_completed,2024-06-24,positive,-75
act_02441,ten_345,meeting_held,2024-06-05,neutral,95
act_02442,ten_345,support_ticket,2024-06-03,neutral,97
act_02443,ten_345,qbr_completed,2024-06-19,positive,81
act_02444,ten_345,meeting_held,2024-05-03,neutral,128
act_02445,ten_345,qbr_completed,2024-03-15,negative,177
act_02446,ten_345,meeting_held,2024-02-15,no_response,206
act_02447,ten_345,support_ticket,2024-03-21,negative,171
act_02448,ten_346,meeting_held,2024-05-23,positive,133
act_02449,ten_346,meeting_held,2024-02-05,negative,241
act_02450,ten_346,meeting_held,2024-06-29,no_response,96
act_02451,ten_346,email_sent,2024-04-26,neutral,160
act_02452,ten_346,call_completed,2024-01-27,negative,250
act_02453,ten_346,qbr_completed,2024-04-19,positive,167
act_02454,ten_347,support_ticket,2024-01-18,no_response,42
act_02455,ten_347,meeting_held,2024-01-08,negative,52
act_02456,ten_347,meeting_held,2024-01-10,no_response,50
act_02457,ten_347,email_sent,2024-01-06,no_response,54
act_02458,ten_347,meeting_held,2024-01-05,negative,55
act_02459,ten_347,qbr_completed,2024-01-17,no_response,43
act_02460,ten_347,meeting_held,2024-01-16,neutral,44
act_02461,ten_347,meeting_held,2024-01-08,neutral,52
act_02462,ten_348,email_sent,2024-02-17,positive,65
act_02463,ten_348,meeting_held,2024-03-16,negative,37
act_02464,ten_348,call_completed,2024-04-22,neutral,0
act_02465,ten_348,qbr_completed,2024-01-15,neutral,98
act_02466,ten_348,qbr_completed,2024-02-12,positive,70
act_02467,ten_348,email_sent,2024-05-08,positive,-16
act_02468,ten_349,support_ticket,2024-05-11,negative,100
act_02469,ten_349,email_sent,2024-06-19,positive,61
act_02470,ten_349,support_ticket,2024-04-01,neutral,140
act_02471,ten_349,meeting_held,2024-03-27,positive,145
act_02472,ten_349,email_sent,2024-06-21,positive,59
act_02473,ten_349,email_sent,2024-01-14,neutral,218
act_02474,ten_350,email_sent,2024-01-28,positive,275
act_02475,ten_350,email_sent,2024-03-04,positive,239
act_02476,ten_350,call_completed,2024-01-22,no_response,281
act_02477,ten_350,meeting_held,2024-06-20,positive,131
act_02478,ten_351,email_sent,2024-01-23,neutral,9
act_02479,ten_351,call_completed,2024-05-12,neutral,-101
act_02480,ten_351,call_completed,2024-03-14,no_response,-42
act_02481,ten_351,email_sent,2024-02-22,positive,-21
act_02482,ten_352,support_ticket,2024-02-17,positive,102
act_02483,ten_353,qbr_completed,2024-04-06,positive,240
act_02484,ten_353,email_sent,2024-03-17,neutral,260
act_02485,ten_353,call_completed,2024-03-31,neutral,246
act_02486,ten_353,call_completed,2024-03-03,neutral,274
act_02487,ten_353,support_ticket,2024-06-08,positive,177
act_02488,ten_353,support_ticket,2024-04-04,positive,242
act_02489,ten_353,call_completed,2024-05-21,neutral,195
act_02490,ten_353,email_sent,2024-04-11,positive,235
act_02491,ten_353,support_ticket,2024-02-15,negative,291
act_02492,ten_353,meeting_held,2024-02-10,positive,296
act_02493,ten_353,email_sent,2024-05-27,positive,189
act_02494,ten_353,call_completed,2024-05-18,no_response,198
act_02495,ten_353,qbr_completed,2024-06-10,positive,175
act_02496,ten_353,meeting_held,2024-03-06,neutral,271
act_02497,ten_353,support_ticket,2024-04-18,positive,228
act_02498,ten_353,meeting_held,2024-04-11,neutral,235
act_02499,ten_354,email_sent,2024-01-24,neutral,324
act_02500,ten_354,qbr_completed,2024-06-04,neutral,192
act_02501,ten_354,support_ticket,2024-05-25,neutral,202
act_02502,ten_354,email_sent,2024-01-24,positive,324
act_02503,ten_354,qbr_completed,2024-03-12,positive,276
act_02504,ten_354,support_ticket,2024-01-23,positive,325
act_02505,ten_354,email_sent,2024-03-07,no_response,281
act_02506,ten_354,meeting_held,2024-01-21,positive,327
act_02507,ten_354,email_sent,2024-04-30,positive,227
act_02508,ten_354,meeting_held,2024-02-03,positive,314
act_02509,ten_354,support_ticket,2024-02-19,positive,298
act_02510,ten_354,support_ticket,2024-06-12,positive,184
act_02511,ten_354,support_ticket,2024-06-05,positive,191
act_02512,ten_354,call_completed,2024-01-13,neutral,335
act_02513,ten_354,email_sent,2024-03-16,negative,272
act_02514,ten_354,call_completed,2024-03-25,positive,263
act_02515,ten_354,email_sent,2024-01-19,positive,329
act_02516,ten_354,email_sent,2024-01-24,neutral,324
act_02517,ten_354,call_completed,2024-03-10,neutral,278
act_02518,ten_355,support_ticket,2024-02-04,no_response,5
act_02519,ten_355,qbr_completed,2024-01-17,positive,23
act_02520,ten_355,call_completed,2024-06-25,positive,-137
act_02521,ten_355,qbr_completed,2024-03-13,neutral,-33
act_02522,ten_355,email_sent,2024-06-03,neutral,-115
act_02523,ten_355,qbr_completed,2024-01-20,neutral,20
act_02524,ten_355,email_sent,2024-03-16,positive,-36
